 ,0
273,1064
274,1038
275,1021
276,1094
277,1056
278,1060
279,1056
280,1041
281,1088
282,1028
283,909
284,1064
285,1032
286,1032
287,982
288,957
289,1040
290,976
291,972
292,1052
293,983
294,956
295,921
296,922
297,929
298,906
299,933
300,967
301,925
302,917
303,929
304,881
305,924
306,927
307,862
308,945
309,793
310,888
311,917
312,909
313,921
314,828
315,875
316,823
317,847
318,835
319,821
320,838
321,845
322,729
323,821
324,805
325,796
326,765
327,786
328,825
329,770
330,831
331,802
332,776
333,807
334,787
335,661
336,710
337,721
338,713
339,767
340,708
341,735
342,746
343,756
344,736
345,690
346,696
347,731
348,659
349,683
350,710
351,706
352,718
353,728
354,711
355,728
356,685
357,710
358,716
359,653
360,652
361,634
362,674
363,697
364,688
365,719
366,653
367,647
368,681
369,703
370,688
371,684
372,655
373,628
374,643
375,620
376,615
377,646
378,682
379,624
380,613
381,598
382,578
383,634
384,600
385,586
386,497
387,567
388,572
389,574
390,550
391,583
392,562
393,508
394,541
395,529
396,526
397,511
398,503
399,422
400,485
401,470
402,483
403,482
404,443
405,411
406,460
407,467
408,442
409,430
410,406
411,383
412,386
413,368
414,409
415,372
416,387
417,403
418,375
419,358
420,387
421,384
422,350
423,350
424,370
425,330
426,323
427,368
428,354
429,360
430,308
431,334
432,304
433,285
434,313
435,326
436,282
437,299
438,272
439,272
440,329
441,268
442,310
443,304
444,298
445,314
446,290
447,270
448,272
449,271
450,265
451,242
452,246
453,264
454,284
455,260
456,220
457,271
458,272
459,269
460,231
461,262
462,218
463,261
464,231
465,247
466,281
467,259
468,219
469,231
470,245
471,230
472,234
473,245
474,240
475,228
476,256
477,198
478,239
479,222
480,233
481,202
482,206
483,214
484,220
485,200
486,218
487,250
488,218
489,242
490,224
491,229
492,198
493,239
494,219
495,204
496,209
497,199
498,226
499,213
500,213
501,210
502,233
503,204
504,227
505,209
506,236
507,214
508,190
509,229
510,219
511,218
512,227
513,231
514,256
515,254
516,222
517,265
518,268
519,256
520,290
521,303
522,287
523,316
524,327
525,336
526,343
527,367
528,410
529,382
530,431
531,417
532,460
533,457
534,522
535,547
536,601
537,669
538,659
539,707
540,784
541,768
542,731
543,873
544,990
545,1000
546,1061
547,1182
548,1263
549,1280
550,1304
551,1419
552,1466
553,1580
554,1633
555,1559
556,1793
557,1767
558,1967
559,1932
560,2061
561,2138
562,2151
563,2177
564,2318
565,2348
566,2381
567,2085
568,2413
569,2480
570,2528
571,2503
572,2494
573,2498
574,2412
575,2517
576,2408
577,2263
578,2353
579,2392
580,2141
581,2299
582,2232
583,2085
584,1961
585,1956
586,1921
587,1733
588,1705
589,1662
590,1570
591,1558
592,1450
593,1211
594,1258
595,1190
596,1169
597,1053
598,1075
599,923
600,820
601,815
602,776
603,739
604,669
605,624
606,531
607,559
608,548
609,519
610,437
611,429
612,394
613,367
614,361
615,307
616,289
617,256
618,268
619,203
620,233
621,197
622,182
623,200
624,183
625,192
626,188
627,172
628,182
629,145
630,141
631,147
632,132
633,158
634,160
635,152
636,146
637,133
638,137
639,133
640,118
641,137
642,143
643,131
644,143
645,135
646,113
647,122
648,121
649,122
650,112
651,102
652,146
653,131
654,137
655,138
656,107
657,163
658,103
659,111
660,116
661,110
662,129
663,130
664,133
665,132
666,141
667,98
668,137
669,119
670,107
671,106
672,115
673,113
674,123
675,111
676,116
677,108
678,102
679,134
680,129
681,96
682,127
683,107
684,100
685,94
686,119
687,124
688,118
689,124
690,98
691,122
692,109
693,120
694,121
695,94
696,110
697,89
698,111
699,90
700,109
701,89
702,100
703,112
704,120
705,113
706,115
707,112
708,107
709,106
710,80
711,105
712,99
713,104
714,112
715,107
716,101
717,115
718,120
719,109
720,117
721,115
722,103
723,101
724,112
725,92
726,107
727,106
728,109
729,108
730,97
731,112
732,103
733,96
734,87
735,115
736,93
737,93
738,88
739,106
740,102
741,115
742,96
743,113
744,95
745,116
746,100
747,96
748,93
749,107
750,93
751,110
752,97
753,93
754,101
755,118
756,97
757,130
758,102
759,89
760,93
761,91
762,111
763,105
764,113
765,86
766,103
767,78
768,93
769,94
770,107
771,112
772,115
773,114
774,100
775,81
776,113
777,120
778,107
779,90
780,106
781,103
782,93
783,108
784,109
785,101
786,83
787,97
788,116
789,105
790,114
791,92
792,81
793,110
794,95
795,106
796,102
797,110
798,107
799,107
800,90
801,111
802,112
803,109
804,112
805,110
806,87
807,92
808,108
809,95
810,100
811,110
812,108
813,82
814,95
815,124
816,108
817,107
818,100
819,92
820,98
821,92
822,92
823,97
824,112
825,113
826,100
827,83
828,110
829,97
830,102
831,100
832,96
833,85
834,103
835,102
836,81
837,89
838,95
839,86
840,93
841,94
842,93
843,111
844,101
845,97
846,79
847,98
848,111
849,107
850,98
851,107
852,110
853,84
854,91
855,87
856,94
857,83
858,89
859,97
860,78
861,105
862,96
863,108
864,101
865,96
866,85
867,96
868,91
869,88
870,87
871,97
872,89
873,115
874,105
875,93
876,99
877,90
878,89
879,85
880,89
881,97
882,108
883,87
884,99
885,113
886,96
887,106
888,108
889,93
890,96
891,85
892,98
893,98
894,114
895,96
896,92
897,89
898,105
899,89
900,93
901,91
902,103
903,90
904,104
905,118
906,92
907,97
908,80
909,105
910,82
911,103
912,90
913,105
914,103
915,102
916,108
917,103
918,100
919,111
920,91
921,99
922,96
923,112
924,116
925,96
926,89
927,92
928,102
929,97
930,100
931,96
932,122
933,83
934,130
935,121
936,98
937,99
938,93
939,93
940,96
941,111
942,116
943,109
944,106
945,94
946,94
947,105
948,95
949,96
950,98
951,99
952,107
953,98
954,120
955,103
956,105
957,113
958,119
959,105
960,107
961,113
962,96
963,117
964,92
965,108
966,100
967,106
968,119
969,79
970,97
971,91
972,113
973,95
974,119
975,102
976,99
977,123
978,118
979,110
980,100
981,96
982,106
983,116
984,103
985,105
986,98
987,108
988,110
989,117
990,111
991,115
992,107
993,112
994,90
995,129
996,119
997,122
998,106
999,109
1000,123
1001,137
1002,94
1003,94
1004,114
1005,108
1006,100
1007,87
1008,123
1009,105
1010,114
1011,115
1012,112
1013,119
1014,92
1015,108
1016,113
1017,108
1018,123
1019,107
1020,117
1021,109
1022,108
1023,108
1024,94
1025,114
1026,100
1027,111
1028,105
1029,100
1030,88
1031,106
1032,97
1033,91
1034,88
1035,100
1036,101
1037,97
1038,116
1039,104
1040,99
1041,108
1042,90
1043,106
1044,95
1045,104
1046,79
1047,90
1048,97
1049,85
1050,94
1051,81
1052,104
1053,93
1054,90
1055,78
1056,83
1057,75
1058,81
1059,79
1060,85
1061,74
1062,88
1063,80
1064,71
1065,83
1066,68
1067,72
1068,70
1069,71
1070,57
1071,75
1072,49
1073,60
1074,57
1075,70
1076,71
1077,60
1078,74
1079,76
1080,65
1081,69
1082,57
1083,65
1084,58
1085,58
1086,60
1087,40
1088,57
1089,49
1090,50
1091,56
1092,45
1093,52
1094,56
1095,49
1096,58
1097,45
1098,42
1099,37
1100,52
1101,55
1102,48
1103,37
1104,63
1105,37
1106,52
1107,39
1108,38
1109,48
1110,46
1111,48
1112,60
1113,47
1114,42
1115,39
1116,50
1117,42
1118,44
1119,30
1120,53
1121,41
1122,33
1123,34
1124,41
1125,45
1126,31
1127,39
1128,32
1129,39
1130,45
1131,41
1132,34
1133,36
1134,35
1135,36
1136,35
1137,52
1138,40
1139,35
1140,34
1141,33
1142,31
1143,30
1144,25
1145,41
1146,37
1147,31
1148,32
1149,31
1150,27
1151,25
1152,32
1153,41
1154,25
1155,31
1156,34
1157,29
1158,23
1159,29
1160,33
1161,33
1162,19
1163,26
1164,35
1165,25
1166,33
1167,27
1168,30
1169,30
1170,28
1171,36
1172,27
1173,19
1174,27
1175,29
1176,31
1177,30
1178,24
1179,27
1180,30
1181,29
1182,27
1183,33
1184,25
1185,28
1186,24
1187,37
1188,21
1189,36
1190,31
1191,27
1192,45
1193,28
1194,40
1195,32
1196,35
1197,28
1198,38
1199,33
1200,36
1201,47
1202,29
1203,37
1204,40
1205,45
1206,51
1207,54
1208,47
1209,44
1210,46
1211,64
1212,48
1213,58
1214,55
1215,60
1216,72
1217,77
1218,67
1219,68
1220,71
1221,80
1222,82
1223,77
1224,87
1225,93
1226,93
1227,103
1228,97
1229,119
1230,114
1231,99
1232,135
1233,120
1234,164
1235,122
1236,172
1237,168
1238,133
1239,133
1240,154
1241,180
1242,199
1243,198
1244,186
1245,172
1246,172
1247,167
1248,196
1249,227
1250,215
1251,214
1252,230
1253,218
1254,241
1255,236
1256,247
1257,253
1258,248
1259,253
1260,263
1261,256
1262,261
1263,267
1264,277
1265,267
1266,215
1267,266
1268,270
1269,283
1270,297
1271,293
1272,280
1273,273
1274,249
1275,299
1276,252
1277,260
1278,252
1279,238
1280,250
1281,256
1282,250
1283,263
1284,265
1285,268
1286,229
1287,231
1288,213
1289,232
1290,240
1291,209
1292,187
1293,213
1294,224
1295,211
1296,205
1297,207
1298,199
1299,190
1300,206
1301,194
1302,184
1303,175
1304,165
1305,145
1306,158
1307,158
1308,161
1309,159
1310,159
1311,148
1312,149
1313,151
1314,119
1315,116
1316,122
1317,145
1318,125
1319,130
1320,126
1321,110
1322,88
1323,96
1324,99
1325,92
1326,73
1327,85
1328,92
1329,80
1330,68
1331,87
1332,74
1333,78
1334,76
1335,61
1336,61
1337,65
1338,51
1339,61
1340,52
1341,44
1342,51
1343,53
1344,52
1345,46
1346,40
1347,37
1348,38
1349,39
1350,34
1351,35
1352,35
1353,31
1354,24
1355,31
1356,40
1357,26
1358,29
1359,28
1360,32
1361,19
1362,17
1363,25
1364,20
1365,18
1366,29
1367,21
1368,21
1369,16
1370,7
1371,24
1372,14
1373,24
1374,20
1375,16
1376,17
1377,18
1378,17
1379,27
1380,20
1381,21
1382,16
1383,24
1384,24
1385,12
1386,18
1387,24
1388,19
1389,18
1390,13
1391,15
1392,11
1393,16
1394,27
1395,9
1396,17
1397,24
1398,21
1399,20
1400,30
1401,10
1402,14
1403,12
1404,15
1405,21
1406,33
1407,19
1408,25
1409,23
1410,38
1411,31
1412,20
1413,26
1414,24
1415,26
1416,34
1417,28
1418,22
1419,20
1420,29
1421,29
1422,21
1423,21
1424,32
1425,26
1426,36
1427,41
1428,16
1429,21
1430,23
1431,33
1432,24
1433,34
1434,24
1435,35
1436,25
1437,26
1438,29
1439,29
1440,21
1441,30
1442,32
1443,23
1444,36
1445,22
1446,29
1447,30
1448,18
1449,40
1450,21
1451,29
1452,41
1453,35
1454,24
1455,30
1456,26
1457,31
1458,25
1459,20
1460,27
1461,17
1462,25
1463,25
1464,25
1465,18
1466,21
1467,32
1468,29
1469,25
1470,25
1471,22
1472,37
1473,25
1474,24
1475,29
1476,19
1477,27
1478,21
1479,29
1480,21
1481,28
1482,19
1483,28
1484,19
1485,30
1486,23
1487,30
1488,15
1489,20
1490,18
1491,20
1492,19
1493,16
1494,28
1495,13
1496,18
1497,17
1498,22
1499,21
1500,24
1501,20
1502,14
1503,19
1504,15
1505,17
1506,21
1507,22
1508,20
1509,13
1510,17
1511,18
1512,9
1513,15
1514,16
1515,9
1516,14
1517,10
1518,16
1519,14
1520,15
1521,9
1522,16
1523,10
1524,9
1525,9
1526,20
1527,16
1528,13
1529,11
1530,8
1531,13
1532,8
1533,15
1534,10
1535,14
1536,6
1537,7
1538,8
1539,7
1540,18
1541,8
1542,16
1543,6
1544,13
1545,12
1546,10
1547,9
1548,6
1549,11
1550,9
1551,7
1552,10
1553,11
1554,7
1555,12
1556,12
1557,9
1558,15
1559,5
1560,5
1561,14
1562,5
1563,9
1564,7
1565,7
1566,4
1567,8
1568,7
1569,8
1570,5
1571,13
1572,10
1573,6
1574,9
1575,4
1576,4
1577,4
1578,9
1579,10
1580,3
1581,4
1582,12
1583,11
1584,11
1585,10
1586,11
1587,6
1588,3
1589,8
1590,9
1591,4
1592,6
1593,6
1594,8
1595,2
1596,7
1597,7
1598,1
1599,3
1600,8
1601,6
1602,8
1603,5
1604,6
1605,3
1606,9
1607,5
1608,3
1609,10
1610,7
1611,6
1612,7
1613,4
1614,5
1615,6
1616,5
1617,5
1618,3
1619,2
1620,3
1621,4
1622,5
1623,3
1624,4
1625,3
1626,3
1627,6
1628,5
1629,3
1630,1
1631,7
1632,7
1633,5
1634,4
1635,2
1636,2
1637,6
1638,7
1639,4
1640,2
1641,2
1642,7
1643,3
1644,5
1645,6
1646,3
1647,12
1648,5
1649,9
1650,4
1651,4
1652,4
1653,5
1654,3
1655,4
1656,5
1657,2
1658,6
1659,6
1660,6
1661,4
1662,5
1663,2
1664,5
1665,4
1666,3
1667,3
1668,10
1669,5
1670,1
1671,7
1672,6
1673,3
1674,3
1675,2
1676,4
1677,2
1678,5
1679,3
1680,9
1681,5
1682,4
1683,5
1684,6
1685,2
1686,8
1687,1
1688,4
1689,3
1690,9
1691,9
1692,6
1693,5
1694,3
1695,10
1696,8
1697,9
1698,3
1699,12
1700,7
1701,4
1702,3
1703,8
1704,9
1705,5
1706,9
1707,6
1708,8
1709,5
1710,7
1711,9
1712,4
1713,3
1714,3
1715,4
1716,6
1717,7
1718,12
1719,8
1720,7
1721,5
1722,4
1723,4
1724,8
1725,5
1726,9
1727,4
1728,10
1729,6
1730,9
1731,10
1732,16
1733,6
1734,9
1735,6
1736,14
1737,10
1738,14
1739,6
1740,18
1741,10
1742,14
1743,10
1744,10
1745,10
1746,11
1747,7
1748,10
1749,11
1750,6
1751,11
1752,14
1753,13
1754,8
1755,11
1756,8
1757,8
1758,7
1759,11
1760,11
1761,8
1762,6
1763,6
1764,10
1765,6
1766,16
1767,15
1768,7
1769,5
1770,7
1771,6
1772,10
1773,9
1774,7
1775,7
1776,16
1777,9
1778,10
1779,9
1780,15
1781,6
1782,3
1783,7
1784,5
1785,4
1786,8
1787,8
1788,10
1789,4
1790,8
1791,6
1792,5
1793,4
1794,9
1795,7
1796,10
1797,5
1798,6
1799,3
1800,9
1801,4
1802,5
1803,6
1804,6
1805,6
1806,6
1807,5
1808,8
1809,3
1810,3
1811,5
1812,7
1813,9
1814,6
1815,3
1816,6
1817,2
1818,4
1819,7
1820,6
1821,3
1822,1
1823,2
1824,3
1825,3
1826,6
1827,2
1828,4
1829,2
1830,7
1831,4
1832,2
1833,6
1834,2
1835,2
1836,4
1837,1
1838,6
1839,1
1840,1
1841,6
1842,3
1843,5
1844,0
1845,1
1846,0
1847,1
1848,3
1849,4
1850,2
1851,4
1852,1
1853,2
1854,0
1855,3
1856,3
1857,1
1858,3
1859,4
1860,4
1861,3
1862,4
1863,1
1864,2
1865,2
1866,1
1867,2
1868,3
1869,2
1870,2
1871,0
1872,0
1873,1
1874,2
1875,0
1876,1
1877,1
1878,5
1879,7
1880,3
1881,4
1882,1
1883,1
1884,1
1885,4
1886,3
1887,1
1888,1
1889,2
1890,4
1891,1
1892,4
1893,3
1894,2
1895,2
1896,3
1897,3
1898,2
1899,4
1900,4
1901,2
1902,2
1903,1
1904,1
1905,1
1906,0
1907,3
1908,3
1909,0
1910,3
1911,3
1912,1
1913,1
1914,3
1915,3
1916,2
1917,1
1918,1
1919,1
1920,3
1921,2
1922,1
1923,1
1924,2
1925,3
1926,3
1927,2
1928,1
1929,3
1930,2
1931,4
1932,4
1933,1
1934,0
1935,2
1936,1
1937,5
1938,5
1939,1
1940,1
1941,2
1942,1
1943,4
1944,0
1945,1
1946,2
1947,3
1948,3
1949,3
1950,1
1951,2
1952,5
1953,6
1954,3
1955,1
1956,3
1957,5
1958,0
1959,1
1960,1
1961,3
1962,1
1963,2
1964,2
1965,2
1966,3
1967,6
1968,3
1969,3
1970,2
1971,1
1972,1
1973,0
1974,0
1975,0
1976,1
1977,4
1978,4
1979,3
1980,1
1981,3
1982,3
1983,1
1984,1
1985,4
1986,1
1987,4
1988,3
1989,2
1990,4
1991,2
1992,2
1993,1
1994,1
1995,3
1996,1
1997,0
1998,1
1999,3
2000,2
2001,1
2002,3
2003,2
2004,2
2005,3
2006,1
2007,2
2008,4
2009,1
2010,5
2011,3
2012,2
2013,1
2014,2
2015,0
2016,3
2017,2
2018,2
2019,3
2020,5
2021,2
2022,5
2023,3
2024,0
2025,3
2026,2
2027,5
2028,3
2029,2
2030,3
2031,2
2032,4
2033,3
2034,2
2035,0
2036,2
2037,5
2038,1
2039,1
2040,7
2041,1
2042,1
2043,0
2044,6
2045,2
2046,2
2047,1
2048,8
2049,4
2050,3
2051,1
2052,3
2053,5
2054,3
2055,1
2056,4
2057,6
2058,2
2059,3
2060,0
2061,2
2062,4
2063,2
2064,4
2065,0
2066,3
2067,1
2068,0
2069,1
2070,2
2071,4
2072,5
2073,3
2074,4
2075,4
2076,4
2077,1
2078,1
2079,3
2080,4
2081,1
2082,4
2083,7
2084,5
2085,1
2086,2
2087,3
2088,3
2089,2
2090,0
2091,1
2092,3
2093,4
2094,0
2095,3
2096,1
2097,2
2098,2
2099,4
2100,0
2101,2
2102,2
2103,3
2104,3
2105,1
2106,0
2107,2
2108,4
2109,2
2110,1
2111,3
2112,3
2113,1
2114,1
2115,2
2116,2
2117,2
2118,3
2119,1
2120,2
2121,4
2122,3
2123,3
2124,3
2125,2
2126,2
2127,0
2128,2
2129,1
2130,5
2131,1
2132,2
2133,4
2134,1
2135,0
2136,1
2137,1
2138,2
2139,2
2140,4
2141,2
2142,3
2143,3
2144,2
2145,2
2146,3
2147,1
2148,4
2149,1
2150,2
2151,3
2152,3
2153,4
2154,0
2155,2
2156,2
2157,0
2158,1
2159,2
2160,2
2161,3
2162,3
2163,2
2164,2
2165,2
2166,3
2167,3
2168,4
2169,2
2170,0
2171,2
2172,3
2173,5
2174,2
2175,1
2176,1
2177,4
2178,3
2179,2
2180,1
2181,3
2182,2
2183,0
2184,6
2185,3
2186,1
2187,2
2188,2
2189,1
2190,1
2191,4
2192,0
2193,2
2194,3
2195,3
2196,4
2197,0
2198,3
2199,2
2200,4
2201,1
2202,2
2203,2
2204,2
2205,0
2206,4
2207,2
2208,2
2209,0
2210,1
2211,1
2212,1
2213,1
2214,2
2215,2
2216,3
2217,1
2218,0
2219,1
2220,0
2221,1
2222,2
2223,4
2224,2
2225,2
2226,1
2227,2
2228,3
2229,2
2230,3
2231,1
2232,1
2233,0
2234,0
2235,1
2236,1
2237,1
2238,0
2239,0
2240,1
2241,0
2242,3
2243,4
2244,2
2245,2
2246,1
2247,2
2248,1
2249,1
2250,2
2251,1
2252,2
2253,4
2254,1
2255,1
2256,3
2257,1
2258,3
2259,0
2260,1
2261,2
2262,1
2263,0
2264,0
2265,3
2266,1
2267,1
2268,0
2269,1
2270,3
2271,1
2272,0
2273,2
2274,0
2275,2
2276,1
2277,1
2278,1
2279,1
2280,2
2281,1
2282,3
2283,2
2284,2
2285,0
2286,2
2287,2
2288,0
2289,1
2290,0
2291,0
2292,0
2293,2
2294,0
2295,1
2296,2
2297,1
2298,0
2299,0
2300,1
2301,2
2302,2
2303,2
2304,2
2305,0
2306,1
2307,2
2308,0
2309,0
2310,0
2311,2
2312,0
2313,0
2314,0
2315,0
2316,0
2317,2
2318,0
2319,0
2320,0
2321,2
2322,2
2323,1
2324,1
2325,1
2326,1
2327,0
2328,0
2329,0
2330,1
2331,3
2332,1
2333,2
2334,0
2335,0
2336,0
2337,0
2338,0
2339,2
2340,1
2341,2
2342,1
2343,1
2344,1
2345,2
2346,2
2347,1
2348,1
2349,2
2350,0
2351,1
2352,1
2353,0
2354,1
2355,2
2356,2
2357,1
2358,3
2359,1
2360,1
2361,2
2362,1
2363,1
2364,3
2365,1
2366,1
2367,4
2368,2
2369,0
2370,0
2371,1
2372,5
2373,1
2374,2
2375,1
2376,1
2377,1
2378,1
2379,1
2380,4
2381,1
2382,0
2383,2
2384,2
2385,1
2386,2
2387,1
2388,6
2389,1
2390,2
2391,0
2392,4
2393,2
2394,0
2395,1
2396,1
2397,3
2398,1
2399,4
2400,3
2401,1
2402,1
2403,1
2404,1
2405,5
2406,1
2407,3
2408,1
2409,3
2410,1
2411,3
2412,0
2413,1
2414,2
2415,2
2416,4
2417,0
2418,1
2419,3
2420,5
2421,1
2422,2
2423,2
2424,1
2425,1
2426,0
2427,2
2428,4
2429,4
2430,3
2431,1
2432,5
2433,1
2434,4
2435,3
2436,4
2437,3
2438,0
2439,0
2440,1
2441,1
2442,3
2443,6
2444,0
2445,3
2446,2
2447,0
2448,1
2449,4
2450,1
2451,2
2452,4
2453,3
2454,2
2455,2
2456,2
2457,0
2458,4
2459,1
2460,5
2461,3
2462,3
2463,3
2464,4
2465,0
2466,1
2467,4
2468,3
2469,2
2470,2
2471,1
2472,0
2473,0
2474,3
2475,1
2476,3
2477,0
2478,1
2479,3
2480,6
2481,0
2482,0
2483,1
2484,0
2485,0
2486,1
2487,3
2488,2
2489,2
2490,0
2491,3
2492,3
2493,2
2494,1
2495,1
2496,0
2497,2
2498,2
2499,3
2500,4
2501,0
2502,2
2503,0
2504,5
2505,0
2506,3
2507,0
2508,2
2509,2
2510,2
2511,6
2512,3
2513,0
2514,1
2515,1
2516,4
2517,5
2518,0
2519,1
2520,0
2521,2
2522,6
2523,3
2524,2
2525,1
2526,1
2527,1
2528,5
2529,1
2530,1
2531,1
2532,0
2533,1
2534,1
2535,2
2536,1
2537,1
2538,2
2539,2
2540,2
2541,1
2542,0
2543,2
2544,1
2545,4
2546,3
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,2
2554,2
2555,1
2556,1
2557,0
2558,2
2559,0
2560,0
2561,2
2562,1
2563,1
2564,2
2565,1
2566,0
2567,0
2568,1
2569,0
2570,1
2571,1
2572,0
2573,0
2574,1
2575,0
2576,1
2577,0
2578,1
2579,0
2580,1
2581,1
2582,0
2583,0
2584,0
2585,1
2586,1
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,1
2594,0
2595,2
2596,0
2597,1
2598,0
2599,0
2600,0
2601,0
2602,0
2603,1
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,1
2611,0
2612,0
2613,0
2614,1
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,1
2631,0
2632,0
2633,0
2634,0
2635,1
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,1
2644,1
2645,1
2646,1
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,1
2666,0
2667,1
2668,0
2669,1
2670,0
2671,1
2672,0
2673,0
2674,0
2675,0
2676,1
2677,0
2678,0
2679,1
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,1
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,1
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,1
2706,0
2707,1
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,2
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,1
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,1
2737,0
2738,0
2739,2
2740,0
2741,1
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,1
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,1
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,1
2769,1
2770,0
2771,0
2772,0
2773,0
2774,1
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,1
2783,0
2784,0
2785,0
2786,0
2787,1
2788,0
2789,0
2790,1
2791,0
2792,0
2793,0
2794,0
2795,1
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,1
2822,0
2823,1
2824,0
2825,0
2826,0
2827,0
2828,1
2829,0
2830,1
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,1
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,0
2848,0
2849,0
2850,1
2851,0
2852,2
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,0
2864,0
2865,1
2866,0
2867,0
2868,1
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,1
2879,0
2880,0
2881,1
2882,0
2883,0
2884,0
2885,0
2886,0
2887,1
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,1
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,1
2927,1
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,1
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,1
2954,0
2955,0
2956,0
2957,0
2958,0
2959,1
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,1
2968,0
2969,1
2970,1
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,1
